fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distancia_km,ano,mes,dia_semana,hora,eh_aeroporto
6.9,-73.986107,40.759337,-73.991527,40.738207,3,2.393499598737943,2009,5,1,18,0
5.5,-73.975405,40.751567,-73.98421,40.748877,1,0.7997497593405006,2014,1,1,15,0
4.0,-73.98442078,40.75468063,-73.97909546,40.75291824,1,0.4895045324052555,2015,4,2,10,0
3.7,-73.985708,40.74889,-73.988812,40.742468,1,0.7604649311310553,2009,8,6,9,0
5.7,-73.999525,40.748917,-73.986343,40.75487,2,1.2927200583374543,2009,10,6,11,0
56.8,-73.972837,40.749232,-73.804968,40.661578,1,17.18223705930882,2012,10,4,5,0
8.1,-73.874538,40.774077,-73.917438,40.770318,1,3.6366772893540094,2011,3,2,16,1
12.5,-73.972707,40.744807,-73.978947,40.772467,1,3.1202339895277307,2014,2,3,7,0
14.5,-73.995018,40.734222,-73.961807,40.779513,1,5.7608671615550175,2011,10,1,6,0
3.7,-73.982167,40.769347,-73.978362,40.773132,2,0.5289644846803558,2010,11,1,22,0
6.9,-73.95484,40.768869,-73.955216,40.787623,1,2.085589970110714,2010,6,6,12,0
37.3,-73.865985,40.77105,-73.984632,40.759102,2,10.080180351243587,2011,3,2,11,1
10.5,-73.97507477,40.76361465,-73.99133301,40.75027084,1,2.019117471697171,2015,4,0,10,0
19.3,-73.956656,40.81797,-73.99104,40.750317,2,8.060470731907914,2011,3,4,14,0
5.0,-73.993267,40.727798,-73.999415,40.731263,1,0.6456201376420337,2014,8,0,0,0
23.0,-73.973127,40.795357,-74.001245,40.73128,5,7.508269471358592,2013,4,6,19,0
6.5,-73.977714,40.753983,-73.987821,40.760148,1,1.0929955822354147,2013,3,4,19,0
12.0,-73.97522736,40.75526428,-73.9567337,40.77803421,2,2.972578963757986,2015,1,0,17,0
17.5,-73.993311,40.728,-73.982575,40.769099,1,4.658629403125028,2014,3,3,8,0
12.1,-73.981242,40.758815,-73.97319,40.762283,1,0.7801428399412695,2010,9,6,14,0
7.0,-73.979005,40.757597,-73.969207,40.752868,1,0.9785790555049939,2013,2,2,7,0
19.7,-73.99224,40.69041,-73.960735,40.76733,2,8.955635430792224,2011,5,1,17,0
5.3,-74.006249,40.739334,-73.994712,40.74538,2,1.181807758304673,2011,11,6,0,0
5.3,-73.976059,40.786223,-73.972153,40.799515,3,1.5141382691299283,2009,6,2,19,0
5.7,-73.919185,40.758822,-73.924425,40.743625,1,1.7465260607597428,2011,10,2,7,0
6.5,-73.953332,40.779544,-73.952286,40.76871,1,1.2079015295584132,2010,10,3,12,0
10.9,-73.963374,40.769133,-73.985338,40.753962,1,2.5035522999929145,2012,5,0,16,0
11.0,-73.973188,40.748648,-74.000875,40.730679,3,3.0713959612422124,2013,5,5,18,0
23.7,-73.926173,40.745512,-73.872521,40.774483,1,5.549538045351802,2010,7,3,18,1
6.5,-73.968273,40.7556,-73.965017,40.766595,1,1.2529663477690347,2013,9,5,23,0
8.1,-73.978167,40.753987,-73.978507,40.758915,1,0.5487164259074708,2010,9,5,13,0
19.3,-74.005502,40.706333,-73.979607,40.77342,5,7.772211178412102,2011,7,0,10,0
8.5,-73.988874,40.7635,-73.99195,40.745162,1,2.055487753104714,2014,3,4,19,0
11.5,-73.991028,40.7512,-73.989103,40.729351,1,2.434905104939915,2013,10,2,12,0
6.5,-73.981692,40.740698,-73.988895,40.748495,2,1.058246655168287,2012,9,5,11,0
8.1,-74.004218,40.742548,-73.978757,40.744877,5,2.1605477718216615,2009,1,2,19,0
8.1,-73.975352,40.75485,-73.985878,40.747155,2,1.2321975425525764,2011,5,2,14,0
6.1,-73.958105,40.761215,-73.973817,40.754033,5,1.5456764155632239,2010,3,0,21,0
9.0,-73.981474,40.666964,-73.952109,40.669884,3,2.4978554918911184,2014,7,6,0,0
6.9,-73.991043,40.733328,-73.981996,40.751402,1,2.14941068440919,2011,1,1,6,0
13.0,-73.983078,40.76356506,-73.99423981,40.73278427,1,3.549472769180069,2015,3,0,9,0
8.9,-74.010577,40.710409,-74.003823,40.706089,1,0.744879906376549,2010,11,5,13,0
60.0,-73.862897,40.7688,-73.967395,40.578457,1,22.92659644678558,2014,9,5,16,1
10.9,-74.0092,40.720267,-73.985606,40.720112,2,1.9884622499222104,2011,8,5,0,0
20.9,-73.990885,40.736658,-73.935308,40.815903,5,9.9772564263732,2009,3,6,3,0
6.1,-73.984708,40.747938,-73.99104,40.757998,1,1.2392713708725376,2011,10,6,2,0
4.5,-74.00789,40.726066,-74.003177,40.734247,1,0.9925924109023965,2013,4,6,2,0
6.0,-73.959072,40.767455,-73.954412,40.7784,1,1.278727709169143,2012,9,0,19,0
9.0,-73.97650146,40.75953674,-73.99723816,40.73849487,1,2.919905026584016,2015,5,3,23,0
8.5,-73.993367,40.74203,-73.980987,40.759383,1,2.193343246262127,2011,2,4,18,0
5.7,-74.00063,40.724063,-73.999302,40.732588,1,0.9545189989718655,2011,12,6,15,0
4.9,-73.989532,40.776445,-73.983587,40.768255,1,1.0392175300242472,2012,2,3,12,0
9.3,-73.984854,40.767221,-74.001324,40.736957,2,3.639961820748461,2012,2,2,19,0
7.0,-73.97282,40.758442,-73.963467,40.77518,1,2.0209953749398695,2014,3,0,20,0
10.0,-73.978776,40.736836,-74.003783,40.729394,2,2.2637303200452354,2012,11,2,22,0
11.3,-73.975806,40.751859,-73.983142,40.771498,1,2.2694806637445955,2010,3,2,18,0
9.5,-73.960312,40.775587,-73.966263,40.799882,1,2.7475464140892143,2012,10,0,18,0
8.5,-73.99125671,40.7498703,-73.9764328,40.75144958,1,1.2610024831797706,2015,1,3,7,0
4.1,-73.978664,40.78832,-73.980933,40.780033,1,0.9410665182455928,2010,5,4,18,0
7.7,-73.988996,40.73151,-74.00543,40.74739,1,2.2438840577488937,2010,10,5,3,0
6.5,-73.977613,40.753592,-73.977568,40.763777,6,1.1325266701360028,2012,11,6,12,0
6.5,-73.96362,40.80331,-73.972247,40.786415,3,2.014121421822337,2012,11,4,20,0
11.3,-73.946782,40.77652,-73.986088,40.755723,1,4.037992835171608,2009,1,5,19,0
5.7,-73.972252,40.759583,-73.974516,40.751307,1,0.9398001229782027,2012,6,0,15,0
12.5,-73.971936,40.759572,-73.974649,40.793287,1,3.755890767189132,2010,9,1,14,0
8.5,-73.998692,40.761683,-73.991672,40.751582,4,1.2693124292818319,2012,6,5,20,0
4.5,-73.98706818,40.76681519,-73.98538971,40.77333069,6,0.7381501124050825,2015,6,4,19,0
5.7,-73.96705,40.803487,-73.956917,40.819075,1,1.9317356710505218,2011,6,3,7,0
4.5,-73.988191,40.743466,-73.978127,40.745614,1,0.8808355712000293,2010,8,6,4,0
11.7,-73.979305,40.74048,-74.005501,40.706668,1,4.359912059018503,2011,12,2,9,0
10.0,-73.987402,40.765497,-73.983135,40.756125,1,1.1023463427925018,2014,3,2,16,0
8.0,-73.991132,40.75034,-73.978251,40.758534,2,1.4168140097584483,2013,1,1,11,0
6.9,-73.97905,40.762847,-73.983425,40.744685,1,2.0528700455243745,2012,8,2,23,0
5.7,-73.988842,40.770988,-73.999723,40.75474,1,2.025821808685542,2010,3,4,9,0
9.7,-73.961505,40.764712,-73.97473,40.753627,1,1.6613349341064578,2010,5,4,10,0
4.9,-73.981147,40.754917,-73.991893,40.750129,1,1.0501442823450424,2012,5,5,8,0
49.8,-73.880655,40.728827,-73.994475,40.755055,3,10.022753046420766,2011,11,1,13,0
11.7,-73.961717,40.806402,-73.99063,40.76933,3,4.787259853082171,2011,11,1,11,0
7.3,-73.97342,40.757837,-73.995023,40.759557,5,1.829566121753453,2009,1,0,21,0
23.3,-74.00157,40.737538,-73.915598,40.765943,2,7.900676990417532,2009,4,0,23,0
4.9,-73.981294,40.75848,-73.989486,40.752469,2,0.9606615649822697,2009,8,4,23,0
13.0,-73.95420074,40.76652527,-73.96955872,40.79626083,1,3.5503082454190795,2015,2,5,14,0
6.1,-73.972215,40.743517,-73.962455,40.761473,5,2.1592514942694576,2011,3,4,15,0
5.5,-73.99124908,40.73755646,-73.99398041,40.73009491,1,0.8610123670183939,2015,1,6,0,0
33.87,-73.865541,40.771266,-73.980632,40.751824,1,9.931429233326222,2010,9,2,8,1
4.5,-73.986344,40.734584,-73.985868,40.727014,1,0.8427006251352053,2009,10,3,21,0
7.7,-73.982635,40.772169,-73.961604,40.757954,1,2.373929584101145,2010,9,3,22,0
8.5,-73.98714,40.7332,-73.96665,40.757435,1,3.2002459247238626,2013,6,0,23,0
5.7,-74.000138,40.718892,-74.002037,40.726399,2,0.849942244151079,2009,1,6,19,0
6.0,-73.994088,40.751632,-73.992433,40.767472,1,1.7668348570313754,2013,11,6,22,0
28.0,-73.968068,40.801628,-73.99264,40.728383,1,8.403267357991497,2014,4,2,10,0
4.5,-73.982123,40.738527,-73.978519,40.748253,1,1.123293881774012,2009,12,4,11,0
14.0,-73.956729,40.775489,-73.978161,40.762939,1,2.2814265822812563,2013,12,6,13,0
9.5,-73.96771,40.801082,-73.983065,40.775017,1,3.1735240808950773,2014,1,3,11,0
14.5,-73.953922,40.784869,-73.981098,40.747496,2,4.74423741223915,2013,3,2,15,0
15.5,-73.969243,40.75368,-74.001915,40.735112,1,3.44074897159103,2014,1,5,18,0
8.0,-73.988832,40.734003,-73.98212,40.746178,1,1.4671549246129887,2014,12,3,13,0
8.9,-73.981487,40.764657,-73.987605,40.738657,1,2.936641250709128,2012,8,0,19,0
3.5,-73.955666,40.77182,-73.963434,40.775197,2,0.7542434564037247,2013,7,0,20,0
5.7,-73.947625,40.790378,-73.955793,40.772758,1,2.0764496547581426,2011,12,5,19,0
7.5,-73.990914,40.735156,-73.978602,40.720192,1,1.9608658654397502,2013,11,3,1,0
4.5,-73.974702,40.753092,-73.97863,40.745895,1,0.8659781014162385,2012,11,3,22,0
12.5,-73.978379,40.766564,-73.994628,40.726951,3,4.612556132600582,2010,8,3,19,0
25.5,-73.99229,40.743422,-73.983902,40.677747,1,7.336870602593585,2014,3,3,20,0
4.9,-73.973534,40.760836,-73.960913,40.769806,2,1.4576117308922483,2010,5,5,19,0
14.1,-73.985113,40.748196,-73.997155,40.719573,2,3.340548488988484,2012,5,5,14,0
6.0,-73.951748,40.793552,-73.951127,40.801735,2,0.9114084073066655,2013,11,1,17,0
9.0,-74.004767,40.723473,-73.991507,40.747279,1,2.873218167660539,2012,10,3,10,0
6.9,-73.96361,40.774313,-73.979462,40.784405,1,1.7437948029872128,2009,7,3,14,0
10.1,-73.98874,40.744328,-74.000446,40.718804,3,3.0046519047468276,2011,6,0,18,0
7.0,-74.0070343,40.72880173,-74.01184845,40.71665573,1,1.4101913307206344,2015,1,4,14,0
10.5,-73.955768,40.779697,-73.982262,40.776135,1,2.2657359167661566,2014,6,0,13,0
8.1,-74.004633,40.707679,-73.988076,40.728698,1,2.722064089986541,2011,7,3,8,0
25.45,-73.871083,40.773748,-73.987187,40.748595,1,10.170772929736556,2009,7,6,18,1
12.1,-74.002938,40.728052,-73.959647,40.762883,5,5.31984466065502,2012,2,5,0,0
6.5,-73.980491,40.765075,-73.972278,40.758854,1,0.9782544879983565,2010,12,2,9,0
4.0,-73.99186707,40.75328827,-73.98353577,40.74963379,1,0.8109497175866299,2015,1,1,21,0
44.0,-73.97726,40.74695,-73.924022,40.868487,6,14.237738738518726,2013,2,4,21,0
8.5,-74.001835,40.750637,-73.9834,40.765962,1,2.305379507980412,2012,11,3,20,0
8.5,-74.004713,40.74152,-73.987263,40.761175,1,2.633858700258602,2011,9,6,0,0
10.0,-73.988682,40.748588,-73.962644,40.759016,2,2.48090092542698,2014,7,5,17,0
7.3,-73.967841,40.79274,-73.978396,40.778077,1,1.856898870882091,2012,6,2,15,0
23.5,-73.97484,40.782742,-73.998767,40.723157,1,6.925314466159735,2013,3,0,15,0
6.1,-73.991238,40.760486,-73.981224,40.774476,1,1.7695061676958572,2009,11,6,1,0
16.0,-73.99182129,40.74857712,-73.98312378,40.69385529,1,6.128777724559916,2015,1,6,2,0
7.0,-73.972822,40.757842,-73.983265,40.743117,6,1.8586943470704054,2014,8,4,20,0
12.5,-74.005861,40.750778,-73.983849,40.721881,1,3.7100198565009213,2014,9,6,20,0
8.5,-73.983133,40.734678,-74.000497,40.742337,1,1.6927843036694474,2011,5,1,18,0
11.0,-73.992535,40.741192,-73.991302,40.727597,1,1.515260635834093,2013,4,5,13,0
9.0,-73.997038,40.722316,-73.983958,40.744749,4,2.7270550769591515,2014,1,6,9,0
4.1,-73.961102,40.77514,-73.95439,40.778225,4,0.6611323684845059,2009,6,2,17,0
9.7,-73.973938,40.757847,-74.005568,40.740127,1,3.313875215089972,2010,7,0,23,0
6.9,-73.947349,40.782239,-73.935179,40.796144,3,1.8548207408455575,2010,3,1,6,0
8.1,-73.968272,40.757263,-73.979445,40.739623,3,2.175607325788932,2012,3,3,19,0
8.9,-73.983598,40.765695,-73.95579,40.772767,2,2.4703005694289475,2011,10,4,20,0
8.0,-73.95856,40.810317,-73.973355,40.792575,1,2.332993877892869,2013,2,2,23,0
12.9,-73.981974,40.772735,-73.955991,40.76429,1,2.3811159350109774,2011,8,1,9,0
10.5,-73.97527,40.752468,-73.973692,40.760132,1,0.8625006789494898,2012,5,2,9,0
14.0,-73.964017,40.770367,-73.99517,40.733922,1,4.827937163253847,2013,8,1,20,0
8.1,-73.986342,40.741045,-74.002272,40.723542,1,2.364218133532724,2012,1,0,18,0
32.83,-73.959295,40.775232,-73.86548,40.770805,1,7.915315229009351,2013,7,2,9,1
6.5,-73.982361,40.768569,-73.984304,40.760832,1,0.8757392507785725,2009,10,3,17,0
5.3,-74.007973,40.723551,-73.999511,40.733652,1,1.330401408027296,2009,5,2,9,0
8.5,-73.991547,40.750124,-74.010187,40.746591,1,1.6186211988744068,2012,10,0,7,0
13.3,-74.009435,40.704482,-73.97225,40.74727,1,5.696980135503403,2009,5,0,19,0
10.0,-73.963192,40.776807,-73.965012,40.801045,1,2.699494557240443,2013,9,0,12,0
5.3,-73.990248,40.755943,-73.976638,40.765228,1,1.542698675495839,2011,6,2,7,0
4.0,-73.989928,40.775853,-73.98778,40.769583,1,0.7202739394500629,2013,7,2,20,0
27.0,-73.99078,40.746198,-73.942491,40.828799,1,10.044331773681902,2014,10,2,22,0
8.5,-74.008124,40.732813,-74.013194,40.702321,1,3.417374170642183,2011,10,2,7,0
27.3,-73.864237,40.770903,-73.961881,40.779772,1,8.281071518135827,2012,7,1,11,1
18.5,-73.98333,40.726761,-73.995894,40.769291,1,4.8461084549314455,2010,3,5,12,0
10.5,-73.949463,40.781251,-73.961046,40.761255,1,2.427997241529091,2014,4,1,13,0
4.1,-73.984631,40.736807,-73.978077,40.745156,1,1.080163085380436,2010,9,0,6,0
6.9,-74.003192,40.732486,-73.984308,40.754837,2,2.95088743011235,2010,3,0,19,0
4.9,-73.971897,40.761758,-73.963225,40.773638,2,1.509432178867615,2010,11,0,14,0
11.3,-73.979678,40.78105,-73.938798,40.8049,1,4.344688231924746,2011,5,6,21,0
5.5,-73.979035,40.757167,-73.980963,40.764287,1,0.8081891828527025,2012,11,4,9,0
6.0,-73.987387,40.724624,-73.973879,40.74347,2,2.3847101792400087,2013,11,6,16,0
49.8,-73.788868,40.647193,-73.965182,40.755503,1,19.130019197740264,2012,7,6,20,1
13.5,-73.95597,40.77205,-73.98125,40.73737,1,4.405088456430627,2014,9,2,22,0
13.5,-73.98895,40.752947,-73.983632,40.72177,1,3.495559214646153,2014,11,5,15,0
12.5,-73.987933,40.719042,-73.995222,40.683898,1,3.9558468625190595,2010,3,3,0,0
4.9,-73.988515,40.744832,-73.999503,40.739542,2,1.0967868930479356,2009,6,4,23,0
14.5,-73.971707,40.760287,-73.96686,40.79252,1,3.6073090224124438,2013,6,2,18,0
3.5,-73.96831512,40.7549057,-73.97351837,40.74812698,1,0.871927935325255,2015,3,4,0,0
4.1,-73.985391,40.727571,-73.975903,40.723902,1,0.8976082208201,2011,1,6,22,0
10.9,-73.966838,40.617422,-73.96873,40.616088,2,0.21795829291047725,2009,5,1,20,0
10.1,-73.971722,40.762017,-73.990673,40.751277,1,1.993519923408601,2012,6,3,12,0
4.9,-73.998727,40.734158,-73.991855,40.744278,1,1.2655012719047287,2012,6,6,22,0
15.0,-73.984792,40.724375,-73.992168,40.684277,1,4.501837516608155,2012,12,1,4,0
13.7,-73.98888,40.726883,-74.003648,40.753217,3,3.1815782877534846,2011,6,6,13,0
24.5,-73.9826,40.766162,-73.999404,40.675107,1,10.223411792174277,2014,4,2,23,0
6.0,-73.95708466,40.77056122,-73.96297455,40.76275253,1,0.9999811147341459,2015,4,6,16,0
8.5,-73.974028,40.784012,-73.956467,40.802717,1,2.551752505084771,2014,4,5,18,0
4.1,-73.957527,40.761692,-73.955317,40.768737,1,0.8051752802231057,2012,1,0,16,0
17.0,-74.006308,40.748667,-73.969597,40.7678,1,3.75326950900042,2014,9,2,15,0
15.5,-73.982908,40.760195,-74.003277,40.714717,2,5.340192511842368,2013,3,4,9,0
6.1,-73.977626,40.774158,-73.96882,40.761164,1,1.6240710871883417,2010,4,3,8,0
4.0,-73.984587,40.754182,-73.978648,40.753797,1,0.5020842214612284,2013,6,5,19,0
11.5,-73.979038,40.744183,-73.982862,40.722802,1,2.399192618607991,2014,9,4,20,0
19.3,-73.980767,40.751022,-73.973422,40.797742,1,5.231715138211451,2011,2,4,12,0
5.0,-73.97216,40.79395,-73.96895,40.78858,6,0.6554196384051956,2014,12,0,20,0
14.0,-73.978699,40.783311,-73.980831,40.751755,2,3.5134577541598127,2014,8,1,10,0
5.0,-73.984274,40.745843,-73.979747,40.752232,1,0.8063059104538846,2014,12,4,16,0
11.3,-73.991251,40.749964,-74.014646,40.70466,1,5.409584245660541,2009,4,3,7,0
6.9,-73.985198,40.76966,-73.974427,40.755587,2,1.8087736655685722,2009,1,1,0,0
6.5,-73.99165344,40.74985886,-73.98178101,40.75822067,1,1.2474099401661622,2015,4,3,7,0
19.7,-74.007803,40.712115,-73.961992,40.7794,1,8.418453440352183,2010,5,5,13,0
11.7,-73.884117,40.676475,-73.898312,40.679883,1,1.2555915622413951,2012,5,0,19,0
6.0,-73.977736,40.72596,-73.989291,40.734138,1,1.3322631895595833,2014,8,3,10,0
17.7,-73.963365,40.757447,-74.005705,40.705178,1,6.819659565833055,2012,7,3,9,0
12.5,-73.981887,40.740672,-73.988472,40.769203,2,3.2206244262270416,2011,4,2,18,0
9.3,-73.98836,40.759563,-73.961942,40.767975,5,2.4135450029640273,2011,3,4,8,0
14.1,-73.977017,40.766105,-74.010017,40.721125,1,5.722275601430793,2011,11,4,10,0
13.7,-73.957613,40.71792,-73.922292,40.769275,3,6.439196122569658,2009,10,6,3,0
56.8,-73.78771,40.641557,-73.995147,40.744792,2,20.919668712689006,2013,1,1,15,1
13.3,-73.97286,40.743407,-74.00872,40.712082,1,4.611247477632041,2009,5,1,7,0
5.0,-73.981508,40.748914,-73.984795,40.749321,1,0.28056601552070104,2014,10,4,9,0
19.5,-73.97974,40.775892,-74.013582,40.71496,1,7.350717201169544,2013,5,2,9,0
14.5,-74.002327,40.726632,-73.956213,40.767435,1,5.972940237916039,2012,12,4,0,0
5.0,-73.96929169,40.75919724,-73.96448517,40.76464844,1,0.7288955702802923,2015,6,3,21,0
17.0,-73.985667,40.735315,-73.983768,40.773829,1,4.2855475773413465,2014,2,3,17,0
17.5,-73.98072052,40.74471664,-73.9959259,40.76878738,1,2.967180713716007,2015,4,3,8,0
9.0,-73.969212,40.754441,-73.991492,40.750183,1,1.9355460688639943,2013,3,4,13,0
6.9,-73.987954,40.763148,-73.975267,40.778531,1,2.016753719074488,2012,8,2,14,0
13.5,-73.978082,40.76282,-74.001988,40.761642,2,2.0176647855804317,2012,12,0,19,0
16.0,-73.94775,40.78353,-73.981783,40.732567,2,6.3505725004682505,2013,4,0,6,0
13.7,-73.973375,40.75863,-74.011567,40.72333,1,5.07544973112037,2011,11,4,15,0
6.5,-73.978567,40.741122,-73.991128,40.748655,3,1.349587441479789,2009,3,4,17,0
9.3,-74.000664,40.747296,-73.96998,40.76252,1,3.089590973679863,2009,11,4,7,0
5.3,-73.987066,40.755656,-73.97547,40.751448,1,1.0830544945999168,2010,1,2,19,0
10.9,-73.991668,40.715362,-73.940072,40.72258,1,4.421790438298302,2011,10,4,2,0
8.9,-74.005568,40.740568,-73.976008,40.757547,1,3.1249036836197144,2012,5,1,21,0
8.9,-73.986433,40.730502,-73.992089,40.749193,2,2.1322725069657134,2011,8,5,20,0
4.9,-73.982948,40.761245,-73.988047,40.751373,1,1.1787446883121009,2010,3,0,12,0
13.3,-73.956771,40.713491,-73.963798,40.673046,1,4.536133018013267,2009,9,2,22,0
11.5,-73.993731,40.735571,-73.980938,40.749922,1,1.9256233284812327,2014,1,4,13,0
6.0,-73.98677,40.734125,-73.986417,40.74328,1,1.0184239043290728,2012,11,1,13,0
12.1,-73.990902,40.745242,-73.995105,40.744657,1,0.3600022531540823,2010,8,3,20,0
11.0,-73.979274,40.754512,-73.958808,40.764027,1,2.0225629502516003,2014,10,1,14,0
18.5,-74.00064,40.72726,-73.980907,40.695952,5,3.858195375707762,2012,9,5,16,0
12.5,-73.921335,40.75611,-73.981418,40.756308,1,5.060809842235477,2009,12,5,11,0
7.0,-74.005004,40.725628,-74.007666,40.738137,2,1.4089065313908413,2013,7,1,18,0
4.5,-73.996634,40.725303,-73.989924,40.734652,1,1.1833716212887595,2013,7,6,19,0
14.5,-73.92242,40.767312,-73.989773,40.757678,1,5.772839575020429,2010,5,6,23,0
14.5,-73.990026,40.749595,-73.953226,40.766641,1,3.633167285937782,2011,11,3,13,0
6.5,-73.976483,40.74404,-73.992775,40.734685,2,1.7222506319197648,2009,5,0,9,0
3.7,-73.978714,40.756834,-73.983382,40.750047,1,0.8509688014857669,2012,6,1,16,0
10.0,-73.989185,40.7342,-73.995897,40.717385,1,1.9534198508714145,2013,8,5,0,0
5.7,-73.962112,40.767864,-73.972518,40.761397,1,1.1336425989461862,2010,12,2,8,0
6.0,-73.97086334,40.75828171,-73.9822464,40.74833298,1,1.4639477867074586,2015,2,2,15,0
8.0,-73.940361,40.751121,-73.95878,40.742745,2,1.8097055216122058,2014,11,6,16,0
8.5,-73.949424,40.776117,-73.968827,40.754556,1,2.9013963855531872,2013,2,5,19,0
15.3,-73.988736,40.721283,-74.012573,40.716505,3,2.0779725019934645,2009,7,0,15,0
10.0,-73.98995972,40.73410416,-73.97089386,40.75878525,1,3.1798578027245807,2015,3,6,14,0
16.0,-73.966141,40.765493,-74.006941,40.730449,1,5.195891390760082,2013,8,0,9,0
17.3,-73.981522,40.747039,-74.000251,40.682497,1,7.348289346005929,2012,6,2,22,0
14.0,-73.970127,40.759665,-74.003662,40.750695,1,2.9956074130791133,2013,9,3,20,0
7.5,-74.000617,40.723912,-73.991947,40.743827,1,2.331829296047638,2013,9,0,21,0
8.0,-73.995885,40.744147,-73.989087,40.747977,6,0.7136755723584178,2014,7,3,13,0
7.0,-73.992462,40.749442,-74.004795,40.749652,2,1.0391691094737843,2014,9,2,9,0
5.5,-73.97899,40.750627,-73.969555,40.757857,2,1.130447970603326,2014,2,1,14,0
10.9,-73.997397,40.72202,-73.943327,40.705832,1,4.899798132333553,2011,12,0,20,0
9.3,-73.992212,40.737997,-73.986375,40.715798,1,2.5169443762174657,2012,7,1,1,0
14.0,-73.985015,40.71904,-73.988975,40.726961,1,0.9418761187156068,2014,5,3,0,0
7.3,-73.980299,40.728688,-73.994841,40.718979,1,1.6331793662112182,2010,8,0,13,0
4.0,-73.983307,40.760859,-73.989982,40.751966,1,1.1375148589910333,2014,11,6,10,0
11.5,-73.970907,40.758337,-73.974675,40.732737,1,2.86423387687923,2013,1,3,14,0
6.0,-73.992827,40.743835,-73.991855,40.749272,1,0.6100867623406636,2013,2,3,16,0
12.1,-73.955,40.781177,-73.986278,40.747542,2,4.574599369009805,2010,1,4,22,0
6.5,-73.995811,40.724487,-73.979352,40.72815,1,1.445526892635091,2011,12,4,20,0
8.1,-73.985177,40.723778,-73.965458,40.755027,1,3.8514680656252893,2012,1,3,0,0
15.5,-73.97155,40.757637,-73.948205,40.81391,1,6.5586964708607685,2014,4,6,23,0
8.5,-73.987868,40.754548,-73.986285,40.772238,1,1.9715511538380883,2013,10,0,11,0
15.0,-74.002753,40.739801,-73.94761,40.775097,1,6.080763855024951,2014,3,5,3,0
5.7,-73.996433,40.725959,-73.992477,40.739438,1,1.535415069961574,2011,11,2,11,0
4.9,-73.995802,40.745798,-74.004902,40.74992,1,0.8931589669319704,2010,10,4,14,0
3.7,-73.960605,40.769703,-73.955888,40.776188,1,0.823261904378937,2010,10,2,13,0
12.1,-73.961157,40.760633,-73.980542,40.727173,4,4.063215408784606,2010,7,5,20,0
30.1,-73.873003,40.77406,-73.988748,40.775235,1,9.747315937746828,2012,8,1,23,1
8.9,-73.991599,40.749946,-73.971814,40.754464,1,1.7406543955554368,2010,3,4,8,0
5.5,-73.989662,40.720647,-73.984058,40.732177,6,1.3662823289167199,2014,2,5,16,0
7.5,-73.994507,40.72608,-73.9878,40.733563,1,1.0058526080662666,2014,3,1,21,0
12.1,-73.979976,40.785822,-73.940275,40.840128,1,6.901254501698807,2009,10,1,13,0
15.5,-73.9552,40.773483,-73.912957,40.820068,1,6.2830913098669985,2014,12,5,23,0
7.3,-73.997905,40.751342,-73.997832,40.737802,1,1.5055918668039223,2009,2,3,13,0
9.3,-73.991717,40.749967,-73.965361,40.768879,1,3.05777390859924,2009,10,3,19,0
7.0,-73.97491455,40.76174164,-73.97974396,40.75261688,1,1.0931295465014907,2015,2,3,17,0
19.5,-73.954947,40.789362,-73.981708,40.732527,2,6.7096573242155015,2013,11,2,14,0
8.1,-73.97904,40.766193,-73.977953,40.742257,4,2.6631361770275106,2009,1,6,12,0
10.1,-73.961083,40.802034,-73.980667,40.771221,1,3.8023297674439953,2010,12,3,8,0
10.5,-73.973842,40.794457,-73.962255,40.773142,1,2.563043080331277,2012,11,2,6,0
10.1,-73.989072,40.777388,-73.997803,40.760525,1,2.0140860350189307,2009,8,5,23,0
8.5,-73.993173,40.72273,-73.977961,40.751888,1,3.4863538029406507,2009,5,6,19,0
6.1,-73.970852,40.788355,-73.984922,40.77932,2,1.5532644632254742,2012,3,3,12,0
11.0,-74.002317,40.750327,-73.989887,40.729522,1,2.539400930744912,2012,12,3,22,0
22.1,-73.872988,40.774172,-73.979099,40.752024,1,9.269877980133627,2011,8,1,8,1
11.0,-73.980667,40.782307,-73.945815,40.798707,1,3.454586326454534,2012,12,6,12,0
6.5,-73.99528,40.75475,-73.979578,40.752452,5,1.3470809531200592,2014,9,5,22,0
4.9,-73.967327,40.793704,-73.973577,40.790295,1,0.6484782015907767,2011,6,0,15,0
51.04,-73.86302185,40.76924896,-74.00878143,40.71076965,2,13.895621880119826,2015,5,1,9,1
7.7,-73.971902,40.761295,-73.991648,40.76379,3,1.6860196068271809,2009,4,2,14,0
4.0,-73.98126221,40.73316956,-73.97865295,40.73675537,1,0.4553168192959817,2015,1,4,19,0
14.9,-73.997427,40.741727,-73.947473,40.77939,5,5.936361253456676,2011,2,5,2,0
7.7,-73.947893,40.770724,-73.972294,40.755349,1,2.6732253400862476,2011,11,2,10,0
13.0,-73.947875,40.770312,-73.979005,40.753287,1,3.233863172079649,2014,9,0,13,0
20.5,-73.963585,40.710238,-73.991267,40.689258,1,3.299706830246985,2014,7,3,0,0
9.0,-74.00364,40.722247,-73.989507,40.716785,5,1.3369831007385735,2012,10,5,22,0
8.1,-73.978189,40.759213,-73.958964,40.78347,1,3.1458171057895643,2012,1,6,11,0
